,description,edam_topics,help,id,inputs,name,outputs
1391,e.g. to reduce coverage,,Takes an input file of sequences  typically FASTA or FASTQ  but also Standard Flowgram Format  SFF  is supported   and returns a new sequence file sub sampling uniformly from this  in the same format  preserving the input order and selecting sequencing evenly though the input file  ,sample_seqs,"fasta,fastq,sff",Sub-sample sequences files,
1392,samtools bam2fq,,This tool runs the   samtools bam2fq   command in the SAMtools toolkit ,samtools_bam2fq,"bam,sam",Convert BAM to FASTQ,fastqsanger
1393,samtools depad,,This tool runs the   samtools depad   command in the SAMtools toolkit ,samtools_depad,"fasta,sam,bam",Depad SAM/BAM file,bam
1394,samtools depth,,This tool runs the   samtools depth   command in the SAMtools toolkit ,samtools_depth,"bam,sam",SAM/BAM coverage depth,tabular
1395,samtools idxstats,,This tool runs the   samtools idxstats   command in the SAMtools toolkit ,samtools_idxstats,bam,BAM mapping statistics,tabular
1396,Count bases or amino-acids,,Takes input files of sequences  typically FASTA or FASTQ  but also Standard Flowgram Format  SFF  is supported   counts all the letters in each sequence  and returns a summary table of their counts and percentages ,seq_composition,"fasta,fastq,sff",Sequence composition,tabular
1397,from a tabular file,,By default it divides a FASTA  FASTQ or Standard Flowgram Format  SFF  file in two  those sequences with or without an ID present in the tabular file column s  specified  You can opt to have a single output file of just the matching records  or just the non matching ones ,seq_filter_by_id,"fasta,fastq,sff,tabular",Filter sequences by ID,
1398,from SAM/BAM file,,By default it divides a FASTA  FASTQ or Standard Flowgram Format  SFF  file in two  those sequences  or read pairs  which do or don t map in the provided SAM BAM file  You can opt to have a single output file of just the mapping reads  or just the non mapping ones ,seq_filter_by_mapping,"fasta,fastq,sff,sam,bam",Filter sequences by mapping,
1399,Trim off 5' or 3' primers,,Looks for the given primer sequences  within the existing clipped sequence  and further clips the reads to remove the primers and any preceding trailing sequence ,seq_primer_clip,"fasta,fastq,sff,fasta",Primer clip sequences,
1400,with ID mapping from a tabular file,,Takes a FASTA  QUAL  FASTQ or Standard Flowgram Format  SFF  file and produces a new sequence file  of the same format  where the sequence identifiers have been renamed according to the specified columns in your tabular file ,seq_rename,"fasta,qual,fastq,sff,tabular",Rename sequences,
1401,from a tabular file,,Takes a FASTA  QUAL  FASTQ or Standard Flowgram Format  SFF  file and produces a new sequence file  of the same format  containing only the records with identifiers in the tabular file  in the order from the tabular file  ,seq_select_by_id,"fasta,qual,fastq,sff,tabular",Select sequences by ID,
1402,from lists,,Draws Venn Diagram for one  two or three sets  as a PDF file  ,venn_list,"tabular,fasta,fastq,sff",Venn Diagram,pdf
1403,Gives a codon aware alignment,,Takes an input file of aligned protein sequences  typically FASTA or Clustal format   and a matching file of unaligned nucleotide sequences  FASTA format  using the same identifiers   and threads the nucleotide sequences onto the protein alignment to produce a codon aware nucleotide alignment   which can be viewed as a back translation ,align_back_trans,"fasta,clustal,fasta",Thread nucleotides onto a protein alignment (back-translation),
1404,from simple locus annotation,,Draws a  Chromosome Diagram   with one vertical bar for each sequence in the reference FASTA file which is expected to contain one sequence per chromosome or pseudomolecule  annotated with the positions and captions given in the tabular annotation file ,chromosome_diagram,"fasta,tabular",Chromosome Diagram,pdf
1405,Assembles reads giving a FASTA file,,Runs the   clc assembler   tool giving a FASTA output file  You would then typically map the same set of reads onto this assembly using   cls mapper   to any perform downstream analysis using the mapped reads ,clc_assembler,"fastq,fasta",CLC assembler,fasta
1406,Maps reads giving a SAM/BAM file,,Runs the CLCbio tool   clc mapper   which produces a proprietary binary CAS format file  which is immediately processed using   clc cas to sam   to generate a self contained standard BAM file  which is then sorted and indexed using   samtools   ,clc_mapper,"fasta,fastqsanger,fasta",CLC Mapper,bam
1407,Find nucleolar localization signals (NoLSs) in protein sequences,,This calls the command line version of the NoD tool from the Barton Group for prediction of nucleolar localization sequences  NoLSs   The NoD tool uses an artificial neural network trained on a set of human NoLSs ,clinod,fasta,Nucleolar localization sequence Detector (NoD),tabular
1408,using samtools view,,This tool runs the command   samtools view   from the SAMtools toolkit  getting all the reads in your BAM file mapped to the given region of interest  ROI   It then counts all the different sequence variants in reads spanning that ROI  which are returned as a tab separated table ,count_roi_variants,bam,Count sequence variants in region of interest,tabular
1409,using samtools idxstats and depth,,This tool runs the commands   samtools idxstats   and   samtools depth   from the SAMtools toolkit  and parses their output to produce a consise summary of the coverage information for each reference sequence ,coverage_stats,bam,BAM coverage statistics,tabular
1410,Find bacterial effectors in protein sequences,,This calls the command line Effective T3 v1 0 1 tool for prediction of bacterial effector proteins ,effectiveT3,fasta,Effective T3,tabular
1411,from a tabular file,,By default it divides a FASTA file in two  those sequences with or without an ID present in the tabular file column s  specified  You can opt to have a single output file of just the matching records  or just the non matching ones ,fasta_filter_by_id,"fasta,tabular",Filter FASTA by ID,fasta
1412,from a tabular file,,By default it divides a FASTQ file in two  those sequences with or without an ID present in the tabular file column s  specified  You can opt to have a single output file of just the matching records  or just the non matching ones ,fastq_filter_by_id,"fastq,tabular",Filter FASTQ by ID,
1413,using the read name suffices,,Using the common read name suffix conventions  it identifies paired reads in FASTQ files  This output can be used to recover missing partners if you have the original data ,fastq_pair_names,fastq,Identify paired reads in FASTQ files,tabular
1414,using the read name suffices,,Using the common read name suffix conventions  it divides a FASTQ file into paired reads  and orphan or single reads ,fastq_paired_unpaired,foobar,Divide FASTQ file into paired and unpaired reads,
1415,e.g. to get peptides from ESTs,,Takes an input file of nucleotide sequences  typically FASTA  but also FASTQ and Standard Flowgram Format  SFF  are supported   and searches each sequence for open reading frames  ORFs  or potential coding sequences  CDSs  of the given minimum length  These are returned as FASTA files of nucleotides and protein sequences ,get_orfs_or_cdss,"fasta,fastq,sff",Get open reading frames (ORFs) or coding sequences (CDSs),"fasta,bed6,gff3"
1416,Interproscan functional predictions of ORFs,,    Interproscan    Interproscan is a batch tool to query the Interpro database  It provides annotations based on multiple searches of profile and other functional databases  These include SCOP  CATH  PFAM and SUPERFAMILY  Currently due to resource limitations  only the PFAM database is searched however,interproscan,fasta,Interproscan functional predictions of ORFs,tabular
1417,Combine mummer/nucmer/promer with mummerplot,,Takes two FASTA files   species A  and  species B    compares them using one of the MUMmer 3 tools    mummer      nucmer    or   promer     checking both strands  and then draws a dotplot using   mummerplot   ,mummerplot_wrapper,fasta,MUMmer dotplot,"pdf,png"
1418,Find nuclear localization signals (NLSs) in protein sequences,,This calls the NLStradamus tool for prediction of nuclear localization signals  NLSs   which uses a Hidden Markov Model  HMM  ,nlstradamus,fasta,NLStradamus,tabular
1419,Find nuclear localization signals (NLSs) in protein sequences,,This calls a Python re implementation of the PredictNLS tool for prediction of nuclear localization signals  NLSs   which works by looking for matches to a known set of patterns  described using regular expressions  ,predictnls,fasta,PredictNLS,tabular
1420,Find eukaryotic PolII promoters in DNA sequences,,This calls the Promoter 2 0 tool for prediction of eukaryotic PolII promoter sequences using a Neural Network  NN  model ,promoter2,fasta,Promoter 2.0,tabular
1421,Determines sub-cellular localisation of bacterial/archaeal protein sequences,,This calls the command line tool PSORTb v3 0 for prediction of prokaryotic localization sites  The input dataset needs to be protein FASTA sequences  The default output is a simple tabular file with three columns  one row per query sequence ,Psortb,fasta,psortb,tabular
1422,Find RXLR Effectors of Plant Pathogenic Oomycetes,,Takes a protein sequence FASTA file as input  and produces a simple tabular file as output with one line per protein  and two columns giving the sequence ID and the predicted class  This is typically just whether or not it had the selected RXLR motif  Y or N  ,rxlr_motifs,fasta,RXLR Motifs,tabular
1423,Find signal peptides in protein sequences,,This calls the SignalP v3 0 tool for prediction of signal peptides  which uses both a Neural Network  NN  and Hidden Markov Model  HMM  to produce two sets of scores ,signalp3,fasta,SignalP 3.0,tabular
1424,Find transmembrane domains in protein sequences,,This calls the TMHMM v2 0 tool for prediction of transmembrane  TM   helices in proteins using a hidden Markov model  HMM  ,tmhmm2,fasta,TMHMM 2.0,tabular
