,description,edam_topics,help,id,inputs,name,outputs
946,on joined paired end reads,,Splits a single fastq dataset representing paired end run into two datasets  one for each end   This tool works only for datasets where both ends have   the same   length,fastq_paired_end_splitter,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ splitter,
947,by column,,   What is does    This tool creates summary statistics on a FASTQ file   ,fastq_stats,"fastqsanger,fastqillumina,fastqsolexa,fastqcssanger,fastqsanger.gz,fastqillumina.gz,fastqsolexa.gz,fastqcssanger.gz,fastqsanger.bz2,fastqillumina.bz2,fastqsolexa.bz2,fastqcssanger.bz2",FASTQ Summary Statistics,tabular
948,converter,,This tool converts FASTQ sequencing reads to a Tabular file ,fastq_to_tabular,"fastqsanger,fastqcssanger,fastqillumina,fastqsolexa,fastqsanger.gz,fastqcssanger.gz,fastqillumina.gz,fastqsolexa.gz,fastqsanger.bz2,fastqcssanger.bz2,fastqillumina.bz2,fastqsolexa.bz2",FASTQ to Tabular,tabular
949,by column,,   What is does    This tool allows you to trim the ends of reads   You can specify either absolute or percent based offsets,fastq_trimmer,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ Trimmer,
950,converter,,This tool converts FASTQ sequencing reads to FASTA sequences      ,fastq_to_fasta_python,"fastq,fastq.gz,fastq.bz2",FASTQ to FASTA,fasta
951,converter,,This tool attempts to convert a tabular file containing sequencing read data to a FASTQ formatted file  The FASTQ Groomer tool should always be used on the output of this tool,tabular_to_fastq,tabular,Tabular to FASTQ,fastq
952,- draw plots,,Create collapsed versions of the recal csv file and call R scripts to plot residual error versus the various covariates ,gatk_analyze_covariates,csv,Analyze Covariates,"html,txt"
953,on BAM files,,This walker is designed to work as the first pass in a two pass processing step  It does a by locus traversal operating only at sites that are not in dbSNP,gatk_count_covariates,"bam,fasta,vcf,gatk_dbsnp,bed",Count Covariates,"csv,txt"
954,on BAM files,,DepthOfCoverage processes a set of bam files to determine coverage at different levels of partitioning and aggregation  Coverage can be analyzed per locus  per interval  per gene  or in total  can be partitioned by sample  by read group  by technology  by center  or by library  and can be summarized by mean  median  quartiles  and or percentage of bases covered to or beyond a threshold,gatk_depth_of_coverage,"bam,fasta,data",Depth of Coverage,tabular
955,- perform local realignment,,Performs local realignment of reads based on misalignments due to the presence of indels  Unlike most mappers  this walker uses the full alignment context to determine whether an appropriate alternate reference  i,gatk_indel_realigner,"bam,fasta,gatk_interval,bed,picard_interval_list,vcf",Indel Realigner,"bam,txt"
956,from BAM files,,PrintReads can dynamically merge the contents of multiple input BAM files  resulting in merged output sorted in coordinate order ,gatk_print_reads,"bam,fasta,txt",Print Reads,"bam,txt"
957,for use in local realignment,,Emits intervals for the Local Indel Realigner to target for cleaning   Ignores 454 reads  MQ0 reads  and reads with consecutive indel operators in the CIGAR string,gatk_realigner_target_creator,"bam,fasta,vcf",Realigner Target Creator,"gatk_interval,txt"
958,on BAM files,,This walker is designed to work as the second pass in a two pass processing step  doing a by read traversal   For each base in each read this walker calculates various user specified covariates  such as read group  reported quality score  cycle  and dinuc  Using these values as a key in a large hashmap the walker calculates an empirical base quality score and overwrites the quality score currently in the read,gatk_table_recalibration,"csv,bam,fasta",Table Recalibration,"bam,txt"
959,SNP and indel caller,,A variant caller which unifies the approaches of several disparate callers   Works for single sample and multi sample data,gatk_unified_genotyper,"bam,fasta,vcf",Unified Genotyper,"vcf,txt"
960,,,Annotates variant calls with context information   Users can specify which of the available annotations to use,gatk_variant_annotator,"vcf,bam,fasta",Variant Annotator,"vcf,txt"
961,,,Applies cuts to the input vcf file  by adding filter lines  to achieve the desired novel FDR levels which were specified during VariantRecalibration,gatk_variant_apply_recalibration,"vcf,gatk_recal,gatk_tranche,fasta",Apply Variant Recalibration,"vcf,txt"
962,,,Combines VCF records from different sources  supports both full merges and set unions  Merge  combines multiple records into a single one  if sample names overlap then they are uniquified,gatk_variant_combine,"vcf,fasta",Combine Variants,"vcf,txt"
963,,,General purpose tool for variant evaluation    in dbSNP  genotype concordance  Ti Tv ratios  and a lot more ,gatk_variant_eval,"vcf,fasta,bed,gatk_interval,picard_interval_list",Eval Variants,"gatk_report,txt"
964,on VCF files,,Filters variant calls using a number of user selectable  parameterizable criteria ,gatk_variant_filtration,"vcf,fasta,bed,gatk_dbsnp,vcf",Variant Filtration,"vcf,txt"
965,,,Takes variant calls as  vcf files  learns a Gaussian mixture model over the variant annotations and evaluates the variant    assigning an informative lod score,gatk_variant_recalibrator,"vcf,fasta",Variant Recalibrator,"gatk_recal,gatk_tranche,txt,pdf"
966,from VCF files,,Often  a VCF containing many samples and or variants will need to be subset in order to facilitate certain analyses  e g,gatk_variant_select,"vcf,fasta,txt",Select Variants,"vcf,txt"
967,,,Validates a variants file ,gatk_validate_variants,"vcf,fasta",Validate Variants,txt
968,of all intervals,,  ,gops_basecoverage_1,interval,Base Coverage,txt
969,the intervals of a dataset,,  ,gops_cluster_1,interval,Cluster,
970,intervals of a dataset,,  ,gops_complement_1,interval,Complement,
971,two datasets into one dataset,,  ,gops_concat_1,interval,Concatenate,
972,of a set of intervals on second set of intervals,,  ,gops_coverage_1,interval,Coverage,
973,for every interval,,For every interval in the   interval   dataset  this tool fetches the   closest non overlapping   upstream and   or downstream features from the   features   dataset ,flanking_features_1,"interval,gff",Fetch closest non-overlapping feature,
974,returns flanking region/s for every gene,, This tool finds the upstream and or downstream flanking region s  of all the selected regions in the input file     Note    Every line should contain at least 3 columns  Chromosome number  Start and Stop co ordinates,get_flanks1,interval,Get flanks,
975,the intervals of two datasets,,  ,gops_intersect_1,"interval,gff",Intersect,
976,the intervals of two datasets side-by-side,,  ,gops_join_1,interval,Join,
977,the overlapping intervals of a dataset,,  ,gops_merge_1,interval,Merge,
978,the intervals of two datasets,,  ,gops_subtract_1,"interval,gff",Subtract,
979,from another dataset,,  ,subtract_query1,txt,Subtract Whole Dataset,
980,on tables,,This program implements arithmetic operations on tabular files data  The program takes three inputs ,tables_arithmetic_operations,tabular,Arithmetic Operations,tabular
981,human genes associated with disease terms,,This tool searches the disease term field of the DOLite mappings used by the FunDO project and returns a set of genes that  are associated with terms matching the specified pattern    This is the reverse of what FunDO s own server does,hgv_funDo,,FunDO,interval
982,visualization of genomic data with the Hilbert curve,,HilbertVis uses the Hilbert space filling curve to visualize the structure of position dependent data   It maps the traditional one dimensional line visualization onto a two dimensional square,hgv_hilbertvis,"interval,gff",HVIS,pdf
983,significant SNPs in case-control data,,This tool performs a basic analysis of bi allelic SNPs in case control data  using the R statistical environment and Fisher s exact test to identify SNPs with a significant difference in the allele frequencies between the two groups   R s  qvalue  package is used to correct for multiple testing,hgv_snpFreq,"tabular,snp,ind",snpFreq,tabular
984,,,When performing metagenomic analyses it is often necessary to identify sequence reads corresponding to a particular taxonomic group  or  in other words  diagnostic of a particular taxonomic rank  This utility performs this analysis,find_diag_hits,taxonomy,Find diagnostic hits,tabular
985,,,Fetches taxonomic information for a list of GI numbers  sequences identifiers used by the National Center for Biotechnology Information  ncbi,Fetch Taxonomic Ranks,tabular,Fetch taxonomic representation,taxonomy
986,data to Galaxy taxonomy representation,,This tool is designed to translate results of the Kraken metagenomic classifier  see citations below  to the full representation of NCBI taxonomy  It does so by using Taxonomic ID field provided by Kraken,Kraken2Tax,tabular,Convert Kraken,taxonomy
987,,,This tool identifies the lowest taxonomic rank for which a mategenomic sequencing read is diagnostic  It takes datasets produced by  Fetch Taxonomic Ranks  tool  aka Taxonomy format  as the input,lca1,taxonomy,Find lowest diagnostic rank,taxonomy
988,,,Suppose you have metagenomic samples from two different locations and have classified the reads unique to various taxa  Now you want to test if the number of reads that fall in a particular taxon in location 1 is different from those that fall in the same taxon in location 2,poisson2test,tabular,Poisson two-sample test,tabular
