,description,edam_topics,help,id,inputs,name,outputs
1094,SOLiD output to fastq,,Converts output of SOLiD instrument  versions 3 5 and earlier  to fastq format suitable for bowtie  bwa  and PerM mappers ,solid2fastq,"csfasta,qualsolid",Convert,fastqcssanger
1095,converts SOLiD data to FASTQ data,,This tool takes reads and quality files and converts them to FASTQ data   Sanger variant    Any  1 qualities are converted to 1 before being converted to FASTQ  Note that it also converts sequences to base pairs ,solid_to_fastq,"csfasta,qualsolid",SOLiD-to-FASTQ,fastqsanger
1096,Illumina runs,,This tool simulates an Illumina run and provides plots of false positives and false negatives  It allows for a range of simulation parameters to be set  Note that this simulation sets only one  randomly chosen  position in the genome as polymorphic  according to the value specified  Superimposed on this are  sequencing errors   which are uniformly  and randomly  distributed  Polymorphisms are assigned using the detection threshold  so if the detection threshold is set to the same as the minor allele frequency  the expected false negative rate is 50  ,ngs_simulation,fasta,Simulate,"png,tabular"
1097,significant single- and multi-locus SNP associations in case-control studies,,BEAM  Bayesian Epistasis Association Mapping  uses a Markov Chain Monte Carlo  MCMC  method to infer SNP block structures and detect both single marker and interaction effects from case control SNP data  This tool also partitions SNPs into blocks based on linkage disequilibrium  LD    The method utilized is Bayesian  so the outputs are posterior probabilities of association  along with block partitions   An advantage of this method is that it provides uncertainty measures for the associations and block partitions  and it scales well from small to large sample sizes  It is powerful in detecting gene gene interactions  although slow for large datasets ,hgv_beam,lped,BEAM,tabular
1098,significant single-SNP associations in case-control studies,,GPASS  Genome wide Poisson Approximation for Statistical Significance  detects significant single SNP associations in case control studies at a user specified FDR   Unlike previous methods  this tool can accurately approximate the genome wide significance and FDR of SNP associations  while adjusting for millions of multiple comparisons  within seconds or minutes ,hgv_gpass,lped,GPASS,tabular
1099,linkage disequilibrium and tag SNPs,,This tool can be used to analyze the patterns of linkage disequilibrium  LD  between polymorphic sites in a locus   SNPs are grouped based on the threshold level of LD as measured by r   sup  2   regardless of genomic position   and a representative  tag SNP  is reported for each group  The other SNPs in the group are in LD with the tag SNP  but not necessarily with each other ,hgv_ldtools,tabular,LD,tabular
1100,functional annotation for a list of genes,,This tool creates a link to the Database for Annotation  Visualization  and Integrated Discovery  DAVID  website at NIH  sending a list of IDs from the selected column of a tabular Galaxy dataset   To follow the created link  click on the eye icon once the Galaxy tool has finished running ,hgv_david,tabular,DAVID,html
1101,tools for functional profiling of gene lists,,This tool creates a link to the g GOSt tool  Gene Group Functional Profiling   which is part of the g Profiler site at the University of Tartu in Estonia   g GOSt retrieves the most significant Gene Ontology  GO  terms  KEGG and REACTOME pathways  and TRANSFAC motifs for a user specified group of genes  proteins  or microarray probes  g GOSt also allows analysis of ranked or ordered lists of genes  visual browsing of GO graph structure  interactive visualization of retrieved results  and many other features   Multiple testing corrections are applied to extract only statistically important results ,hgv_linkToGProfile,tabular,g:Profiler,html
1102,LASSO-Patternsearch algorithm,,The LASSO Patternsearch algorithm fits your dataset to an L1 regularized logistic regression model   A benefit of using L1 regularization is that it typically yields a weight vector with relatively few non zero coefficients ,hgv_lps,tabular,LPS,"tabular,txt"
1103,Convert from MasterVar to gd_snp table,,This converts a Complete Genomics MasterVar file to gd snp format  so it can be used with the genome diversity tools  It can either  start a new dataset or append to an old one  When appending  if any new SNPs  appear only in the MasterVar file they can either be skipped or backfilled with    1   unknown  for previous individuals groups in the gd snp dataset   Positions homozygous for the reference are skipped ,master2gd_snp,"tab,gd_snp",MasterVar to gd_snp,gd_snp
1104,Convert from MasterVar to pgSnp format,,This converts a Complete Genomics MasterVar file to pgSnp format   so it can be viewed in browsers or used with the phenotype association and  interval operations tools  Positions homozygous for the reference are skipped ,master2pgSnp,tab,MasterVar to pgSnp,interval
1105,significant transcription factor binding sites from ChIP data,,PASS  Poisson Approximation for Statistical Significance  detects significant transcription factor binding sites in the genome from ChIP data   This is probably the only peak calling method that accurately controls the false positive rate and FDR in ChIP data  which is important given the huge discrepancy in results obtained from different peak calling algorithms   At the same time  this method achieves a similar or better power than previous methods ,hgv_pass,gff,PASS,tabular
1106,predictions of functional sites,,SIFT predicts whether an amino acid substitution affects protein function  based on sequence homology and the physical properties of amino acids  SIFT can be applied to naturally occurring non synonymous polymorphisms and laboratory induced missense mutations   This tool uses SQLite databases containing pre computed SIFT scores and annotations for all possible nucleotide substitutions at each position in the human exome   Allele frequency data are from the HapMap frequency database  and additional transcript and  gene level data are from Ensembl BioMart ,hgv_sift,tabular,SIFT,tabular
1107,for multiple columns,,This tool builds a bar chart on one or more columns  Suppose you have dataset like this one  ,barchart_gnuplot,tabular,Bar chart,png
1108,of quality statistics,,Creates a boxplot graph  Its main purpose is to display a distribution of quality scores produced by  NGS  QC and maniupulation    FASTQ Summary Statistics  tool ,qual_stats_boxplot,tabular,Boxplot,png
1109, ,,This tool maps SOLiD color space reads against the target genome using MAQ  It produces three output datasets  ,maq_cs_wrapper,"fasta,csfasta,qualsolid",MAQ for SOLiD,"tabular,customtrack"
1110,for SOLiD data,,Creates a boxplot graph for the quality scores in the library ,solid_qual_boxplot,txt,Draw quality score boxplot,png
1111,for SOLiD data,,Creates quality statistics report for the given SOLiD quality score file ,solid_qual_stats,qualsolid,Compute quality statistics,txt
1112,Velvet sequence assembler for very short reads,,,velvetg,velvet,velvetg,"txt,afg,fasta,tabular"
1113,Prepare a dataset for the Velvet velvetg Assembler,,,velveth,"fasta,fastq,eland,gerald",velveth,velvet
1114,for SOLiD and Illumina,,PerM is a short read aligner designed to be ultrafast with long SOLiD reads to the whole genome or transcriptions  PerM can be fully sensitive to alignments with up to four mismatches and highly sensitive to a higher number of mismatches ,PerM,"fasta,fastqcssanger,fastqsanger",Map with PerM,"sam,fastqsanger,fastqcssanger"
1115,,,BFAST facilitates the fast and accurate mapping of short reads to reference sequences  Some advantages of BFAST include    Speed  enables billions of short reads to be mapped quickly    Accuracy  A priori probabilities for mapping reads with defined set of variants   An easy way to measurably tune accuracy at the expense of speed   Specifically  BFAST was designed to facilitate whole genome resequencing  where mapping billions of short reads with variants is of utmost importance ,bfast_wrapper,"fastqsanger,fastqcssanger,fasta,tabular,text",Map with BFAST,sam
1116,for Solexa file,,Creates quality statistics report for the given Solexa FASTQ library ,cshl_fastq_statistics,fastqsolexa,FASTQ Statistics,txt
1117,,,,mosaik_wrapper,"fasta,fastq",Map with Mosaik,sam
1118,,,SRMA is a short read micro re aligner for next generation high throughput sequencing data ,srma_wrapper,"fasta,bam",Re-align with SRMA,bam
1119,"Appends the average, min, max of datapoints per interval",,This tool appends columns of summary information for each interval matched against a selected dataset   For each interval  the average  minimum and maximum for the data falling within the interval is computed ,aggregate_scores_in_intervals2,"interval,wig",Aggregate datapoints,interval
